nachforderung;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49 
0;8;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;7;-54,02;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03
1684,74;19;2,91;0;0;0;0;3;0;0;1;1;0;1;0;0;0;0;100;0;0;0;0;1;2;0;0;0,2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88,84
0;17;0;486,4471749;422,6804878;2322;0;0;0;0;0;0;0;0;0;1;1;0;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,46
0;9;0;69,79346535;104,3109722;702;0;0;0;1;0;0;0;1;0;0;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2
3789,11;41;0,84;0;0;0;0;6;0;1;0;0;0;0;0;1;0;0;100;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94,29
0;2;0;0;0;28;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,35
0;12;7,65;431,2691437;411,5420789;3365;0;3;0;0;1;1;0;0;0;1;1;3;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13
50,82;59;0;130,8538427;25,24871429;3128;0;0;0;0;1;0;0;1;0;1;1;3;100;1;1;0;0;1;1;0;0;0,25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99
0;13;-12,06;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69
0;90;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,01
0;2;4,05;32,06831121;33,02580056;2319;0;0;0;1;0;0;0;1;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,32
0;21;0;271,343947;245,9700947;7018;0;0;0;0;1;0;0;0;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,75
0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,44
0;25;0,56;266,95566;146,3884375;1301;0;3;0;1;1;0;0;1;0;1;1;0;100;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,45
0;40;0,8;0;0;0;0;3;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;2;0;0;0,5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;69,55;0;0,42
0;27;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,89
0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,27
0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,67
0;6;10,58;431,7596118;429,9086486;541;0;3;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54
0;23;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1,3
0;23;-13,86;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;100;1;0;0;0;1;2;0;0;0,5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,97
0;73;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;100;1;0;0;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,99
1279,49;34;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,09
727,13;63;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12,08
0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,76
1010,72;26;0;82,55283863;76,66009174;3067;0;1;0;0;0;1;0;0;0;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,69
0;84;0;0;0;0;2;1;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1
0;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94
0;36;0,9;246,1010298;341,2606918;1149;0;1;0;1;0;0;0;0;0;0;1;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0,51
0;12;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,09
0;22;2,43;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,9
0;13;3,6;397,2529826;442,325;1435;0;6;0;1;0;0;0;0;0;1;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02
0;82;0;0;0;0;1;6;0;0;0;0;0;1;1;1;0;0;100;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244,67;0;0,43
761,12;5;2,95;224,3650253;177,9880588;1980;0;2;0;1;0;1;0;0;0;1;2;2;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154,12
0;27;4,5;123,785795;106,7120438;1781;0;6;0;1;1;1;0;1;0;1;1;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54
0;14;0;139,5666189;144,6363636;3095;0;0;0;0;0;1;0;0;0;0;1;0;100;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,67
0;14;0;187,5934882;68,09456311;1226;0;0;0;1;0;0;0;1;0;0;1;3;100;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,66
0;2;28,8;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42
0;21;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28
4354,14;56;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,17
0;10;0;106,9590447;137,0202703;984;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1,58
0;79;3,96;0;0;0;0;5;0;0;1;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,99
0;30;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,85
0;3;8,48;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2
0;33;3,62;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;100;1;0;0;0;1;2;0;0;0,2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,73
50,55;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;100;1;0;0;0;1;3;0;0;0,222222222;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,13
0;23;3,8;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3
0;4;2,57;122,69;129,8045714;485;0;3;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,9
0;14;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,53
0;21;0,5;0;0;0;0;8;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81
0;2;0;34,98129412;0;170;0;0;0;1;1;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1,43
0;2;0;239,1522365;55,20111111;749;0;0;0;1;0;0;0;0;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88
0;2;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,17
0;2;0;5,365502959;0,479655172;338;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,73
0;14;0,7;0;0;0;0;3;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1,42
411,04;9;3,87;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;46,94
0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,37
0;21;0;79,58982069;2,10295082;454;0;0;0;1;0;0;0;1;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97
0;10;2,7;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92
0;13;4,05;615,2614513;564,8318321;4286;0;4;0;0;0;0;0;0;0;0;1;2;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;4;4,93;0;0;0;0;5;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,36
0;2;0;177,5120247;106,3057377;148;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,21
0;17;1,76;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06
0;9;0;63,39937808;55,52623762;1598;0;0;0;1;0;1;0;1;0;0;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,81
0;11;-4,5;105,1218354;90,79431373;2857;0;1;0;0;1;1;0;0;0;1;2;1;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;16;0;0;0;0;0;0;5;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;42;0;796,2337058;725,1198681;3807;0;0;0;0;0;1;0;0;0;0;1;2;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1
0;4;0;157,5018893;227,5434;741;0;0;0;1;0;0;0;0;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,74
0;1;28,8;0;0;0;0;4;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55
0;2;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,77
0;8;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65
0;3;0;16,183519;0;231;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;4;0;124,7920559;126,0686517;1001;0;0;0;0;1;0;0;0;0;0;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0,89
0;2;1,54;88,89474974;21,38918239;1915;0;0;0;1;0;1;0;1;0;0;2;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,68
0;54;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;100;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,93
0;86;-179,95;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,98
0;9;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41
0;35;0;357,5560383;280,2453265;3957;0;0;0;0;1;0;0;1;1;1;1;0;100;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42
0;32;3,3;0;0;0;0;3;0;1;0;1;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;66,87;0;1,31
0;12;0;166,9793872;155,4210429;1948;0;0;0;1;0;0;0;0;0;1;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,8
432,92;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145,49
0;18;23,63;0;0;0;0;4;0;0;1;1;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7
0;2;0;0;0;34;0;0;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99
0;41;0,17;510,8585996;416,0606043;4998;0;2;0;0;1;1;0;1;0;1;4;2;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,84
0;7;0;121,5253425;73,91699029;1180;0;0;0;1;0;1;0;0;0;0;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39
0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,94
222,4;27;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9,45
0;36;11,44;348,4882188;353,0333149;4251;2;8;0;1;1;0;0;1;1;1;2;0;100;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1,94
117;33;-7,26;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,31
0;10;2,25;10,16182609;0;115;0;2;0;1;0;0;0;0;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,67
0;33;15,3;0;0;0;0;8;0;1;0;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,97
160,42;32;0;10,89582278;11,73325;869;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,83
0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,86
0;4;40;594,7929006;10,33220339;855;0;5;0;1;0;0;0;1;0;0;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,49
0;36;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,28
0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15
0;15;18,31;0;0;0;1;4;0;0;1;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1,24
0;20;0,09;78,35319799;68,85170732;2349;0;4;0;1;0;0;0;1;0;0;1;3;100;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,34
0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9
0;11;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,81
0;12;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,76
0;15;-53,2;600,1144231;516,0106154;1558;0;0;0;1;1;0;0;1;0;1;1;1;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,39
199,61;11;0;216,3202513;192,8430201;1772;0;0;0;1;0;0;0;1;0;0;1;0;100;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,71
0;6;-58,8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,56
0;43;0;128,0400603;105,3674721;2886;0;0;0;0;0;0;0;0;0;0;1;2;100;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,36
0;3;4,75;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,82
2478,58;2;0;56,2995684;54,27126437;1228;0;0;0;1;0;0;0;1;0;0;2;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1240,85
0;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,28
0;6;0;180,6412158;95,15063333;3438;0;0;0;1;0;0;0;1;0;0;1;1;100;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,62
0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,58
0;2;2,7;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,57
0;4;79,68;142,9246261;114,8381602;2884;0;5;0;1;0;0;0;0;0;1;2;1;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,12
0;3;0;0,073884298;0;121;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,03
0;4;1,32;59,37188089;67,08350515;2479;0;2;0;1;1;0;0;1;0;1;2;1;100;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,17
0;2;1,08;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1,88
0;2;41,58;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,33
0;12;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96
0;4;4,85;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,46
2113,25;66;0;1051,44028;1008,709441;7078;0;0;0;0;1;0;0;1;0;1;1;2;100;0;0;0;0;1;1;0;0;0,25;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;32,67
0;51;0;833,8819725;617,3602905;5192;0;0;0;0;0;0;0;1;0;0;1;0;100;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,76
0;6;0,19;134,7347296;171,15;875;0;2;0;1;1;0;0;0;0;0;0;0;100;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99
0;2;5,95;0;0;0;0;5;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66
0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,48
0;21;6,13;0;0;0;0;4;0;1;1;0;0;1;0;1;0;0;100;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
0;2;3,55;0;0;0;0;2;0;1;1;0;0;1;0;1;0;0;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,7
